wall_elapsed,theta_real,theta,theta_imu_filtered_unwrapped,omega_real,omega,omega_imu_filtered,alpha_real,alpha_from_linear_accel_filtered,cmd_u_raw,hw_pwm,ina_current_raw_mA,current_mA,ina_current_corr_mA,I_filtered_mA
3.2759026550047565,0.07029190932993731,0.0007005809783385686,0.07029190932993731,-0.0018919330668897964,-0.0007653870915380868,-0.0018919330668897964,20.770561066685538,-28.44242729293687,0.0,0.0,0.0,0.0,0.0,0.0
3.2916232889983803,0.07027799314468723,0.000697166319776114,0.07027799314468723,-0.0018939750808711115,-0.0002172087056946697,-0.0018939750808711115,3.6222941914261497,24.13883873078745,0.0,0.0,0.0,0.0,0.0,0.0
3.3073635319888126,0.07026730892528138,0.0007018620192858088,0.07026730892528138,-0.0018157547400472478,0.0002983244612264885,-0.0018157547400472478,3.7108098248845405,27.745325579228357,0.0,0.0,0.0,0.0,0.0,0.0
3.32303271398996,0.07026356185332694,0.0006815127706875437,0.07026356185332694,-0.002151088147742936,-0.0012986797011340441,-0.002151088147742936,6.984907581217331,33.032661547557865,0.0,0.0,0.0,0.0,0.0,0.0
3.3389041149930563,0.07026080109338669,0.0006704810863033416,0.07026080109338669,-0.0020425664217217556,-0.0006950668300832427,-0.0020425664217217556,-2.2330520835191816,4.10134323764508,0.0,0.0,0.0,0.0,0.0,0.0
3.3548964340006933,0.07025642927689928,0.000668587258861243,0.07025642927689928,-0.0025128424038612755,-0.00011842106458696015,-0.0025128424038612755,-6.164771658250209,9.28459732457843,0.0,0.0,0.0,0.0,0.0,0.0
3.370592293998925,0.07025272950164071,0.0006750423826108811,0.07025272950164071,-0.002339204869829278,0.00041126282665398666,-0.002339204869829278,-2.9983859872346272,-40.68632878232304,0.0,0.0,0.0,0.0,0.0,0.0
3.386551559990039,0.07024948580263757,0.0006558631202315116,0.07024948580263757,-0.0025643383292341055,-0.001201763438872962,-0.0025643383292341055,-9.13112014794676,-41.77801662870431,0.0,0.0,0.0,0.0,0.0,0.0
3.402217524999287,0.07024594565029599,0.0006465806519825055,0.07024594565029599,-0.0025891580975499484,-0.0005925245105249735,-0.0025891580975499484,0.8354718603774955,-4.555251296618936,0.0,0.0,0.0,0.0,0.0,0.0
3.4177782879851293,0.07024201953464553,0.000646272627903318,0.07024201953464553,-0.002705384108606609,-1.979492133307947e-05,-0.002705384108606609,3.687225589094602,-26.669569795605817,0.0,0.0,0.0,0.0,0.0,0.0
